# l, t, x, y
2 -3.8941 0.7298 0.5484
2 -3.9104 0.7328 0.5515
2 -3.9261 0.7359 0.5515
2 -3.9422 0.7390 0.5515
2 -3.9503 0.7420 0.5545
2 -3.9663 0.7451 0.5545
2 -3.9742 0.7482 0.5576
2 -3.9902 0.7512 0.5576
2 -3.9983 0.7543 0.5607
2 -4.0061 0.7574 0.5607
2 -4.0142 0.7604 0.5607
2 -4.0221 0.7604 0.5637
2 -4.0302 0.7635 0.5637
2 -4.0382 0.7665 0.5668
2 -4.0462 0.7696 0.5668
2 -4.0622 0.7757 0.5699
2 -4.0787 0.7788 0.5729
2 -4.0862 0.7819 0.5760
2 -4.0943 0.7849 0.5760
2 -4.1023 0.7880 0.5790
2 -4.1104 0.7911 0.5790
2 -4.1182 0.7911 0.5821
2 -4.1268 0.7941 0.5852
2 -4.1343 0.7972 0.5852
2 -4.1422 0.8002 0.5852
2 -4.1502 0.8002 0.5882
2 -4.1582 0.8033 0.5882
2 -4.1662 0.8064 0.5913
2 -4.1742 0.8094 0.5913
2 -4.1902 0.8125 0.5944
2 -4.2303 0.8125 0.5974
2 -4.2542 0.8156 0.5974
2 -4.2622 0.8156 0.6005
2 -4.2783 0.8186 0.6036
2 -4.3023 0.8186 0.6066
2 -4.3183 0.8217 0.6066
2 -4.3261 0.8217 0.6097
2 -4.3343 0.8248 0.6127
2 -4.3444 0.8248 0.6158
2 -4.3502 0.8278 0.6158
2 -4.3582 0.8278 0.6189
2 -4.3743 0.8309 0.6219
2 -4.3823 0.8309 0.6250
2 -4.3983 0.8339 0.6250
2 -4.4062 0.8339 0.6281
2 -4.4142 0.8339 0.6311
2 -4.4221 0.8370 0.6342
2 -4.4307 0.8370 0.6373
2 -4.4383 0.8401 0.6403
2 -4.4463 0.8401 0.6434
2 -4.4541 0.8431 0.6434
2 -4.4624 0.8431 0.6464
2 -4.4703 0.8462 0.6495
2 -4.4782 0.8462 0.6526
2 -4.4864 0.8493 0.6556
2 -4.4946 0.8493 0.6587
2 -4.5022 0.8523 0.6587
2 -4.5103 0.8523 0.6618
2 -4.5182 0.8523 0.6648
2 -4.5343 0.8523 0.6679
2 -4.5424 0.8554 0.6679
2 -4.5503 0.8554 0.6710
2 -4.5582 0.8554 0.6740
2 -4.5742 0.8585 0.6771
2 -4.5821 0.8585 0.6801
2 -4.5904 0.8585 0.6832
2 -4.5983 0.8615 0.6863
2 -4.6062 0.8615 0.6893
2 -4.6146 0.8646 0.6924
2 -4.6221 0.8646 0.6985
2 -4.6383 0.8676 0.7016
2 -4.6463 0.8676 0.7047
2 -4.6704 0.8676 0.7077
2 -4.7023 0.8676 0.7108
2 -4.7183 0.8707 0.7138
2 -4.7262 0.8707 0.7169
2 -4.7342 0.8707 0.7200
2 -4.7504 0.8707 0.7230
2 -4.7662 0.8738 0.7261
2 -4.7741 0.8738 0.7292
2 -4.7823 0.8768 0.7292
2 -4.7905 0.8768 0.7353
2 -4.7982 0.8799 0.7384
2 -4.8061 0.8799 0.7414
2 -4.8142 0.8830 0.7445
2 -4.8302 0.8830 0.7475
2 -4.8381 0.8830 0.7506
2 -4.8462 0.8860 0.7506
2 -4.8623 0.8860 0.7567
2 -4.8702 0.8891 0.7567
2 -4.8782 0.8891 0.7598
2 -4.9424 0.8891 0.7629
2 -4.9583 0.8922 0.7629
2 -4.9663 0.8922 0.7659
2 -4.9744 0.8922 0.7690
2 -4.9823 0.8952 0.7690
2 -4.9902 0.8952 0.7721
2 -4.9983 0.8952 0.7751
2 -5.0062 0.8983 0.7751
2 -5.0222 0.8983 0.7782
2 -5.0543 0.8983 0.7812
2 -5.0622 0.9013 0.7843
2 -5.0701 0.9013 0.7874
2 -5.0782 0.9044 0.7904
2 -5.0951 0.9044 0.7935
2 -5.1105 0.9044 0.7966
