# l, t, x, y
0 -1.7903 0.6134 0.9375
0 -1.7982 0.6164 0.9375
0 -1.8143 0.6195 0.9375
0 -1.8302 0.6225 0.9375
0 -1.8382 0.6256 0.9375
0 -1.8543 0.6287 0.9344
0 -1.8943 0.6317 0.9344
0 -1.9021 0.6348 0.9344
0 -1.9102 0.6379 0.9314
0 -1.9262 0.6409 0.9314
0 -1.9345 0.6440 0.9314
0 -1.9423 0.6471 0.9314
0 -1.9502 0.6501 0.9314
0 -1.9582 0.6532 0.9314
0 -1.9662 0.6562 0.9314
0 -1.9743 0.6593 0.9314
0 -1.9822 0.6624 0.9283
0 -1.9982 0.6685 0.9283
0 -2.0142 0.6716 0.9283
0 -2.0222 0.6746 0.9283
0 -2.0302 0.6746 0.9252
0 -2.0382 0.6808 0.9252
0 -2.0542 0.6838 0.9252
0 -2.0622 0.6869 0.9252
0 -2.0701 0.6900 0.9252
0 -2.0863 0.6930 0.9252
0 -2.1023 0.6961 0.9252
0 -2.1102 0.6991 0.9222
0 -2.1182 0.7022 0.9222
0 -2.1263 0.7053 0.9222
0 -2.1342 0.7083 0.9222
0 -2.1422 0.7114 0.9222
0 -2.1503 0.7175 0.9191
0 -2.1661 0.7206 0.9191
0 -2.1741 0.7237 0.9191
0 -2.1821 0.7267 0.9191
0 -2.1902 0.7298 0.9191
0 -2.2062 0.7328 0.9161
0 -2.2141 0.7359 0.9161
0 -2.2302 0.7390 0.9161
0 -2.2382 0.7420 0.9161
0 -2.2462 0.7420 0.9130
0 -2.2542 0.7451 0.9130
0 -2.2783 0.7482 0.9099
0 -2.2943 0.7512 0.9099
0 -2.3021 0.7512 0.9069
0 -2.3102 0.7543 0.9069
0 -2.3502 0.7574 0.9069
0 -2.3662 0.7604 0.9069
0 -2.3741 0.7635 0.9069
0 -2.3902 0.7665 0.9069
0 -2.4222 0.7696 0.9069
0 -2.4309 0.7727 0.9038
0 -2.4461 0.7757 0.9038
0 -2.4542 0.7788 0.9007
0 -2.4622 0.7819 0.9007
0 -2.4701 0.7849 0.8977
0 -2.4782 0.7880 0.8977
0 -2.4861 0.7911 0.8977
0 -2.4942 0.7941 0.8946
0 -2.5023 0.7972 0.8946
0 -2.5182 0.8002 0.8946
0 -2.5343 0.8033 0.8915
0 -2.5506 0.8064 0.8915
0 -2.5582 0.8064 0.8885
0 -2.5662 0.8094 0.8885
0 -2.5903 0.8125 0.8885
0 -2.5982 0.8156 0.8854
0 -2.6143 0.8186 0.8824
0 -2.6222 0.8217 0.8824
0 -2.6302 0.8217 0.8793
0 -2.6381 0.8248 0.8793
0 -2.6462 0.8278 0.8762
0 -2.6542 0.8309 0.8732
0 -2.6702 0.8370 0.8701
0 -2.6863 0.8370 0.8670
0 -2.6942 0.8401 0.8670
0 -2.7022 0.8431 0.8640
0 -2.7263 0.8462 0.8609
0 -2.7663 0.8493 0.8578
0 -2.7823 0.8523 0.8548
0 -2.7984 0.8554 0.8548
0 -2.8063 0.8554 0.8517
0 -2.8223 0.8585 0.8487
0 -2.8383 0.8585 0.8456
0 -2.8462 0.8615 0.8425
0 -2.8622 0.8646 0.8425
0 -2.8701 0.8646 0.8395
0 -2.8782 0.8676 0.8364
0 -2.8862 0.8676 0.8333
0 -2.8942 0.8707 0.8333
0 -2.9022 0.8707 0.8303
0 -2.9102 0.8738 0.8272
0 -2.9263 0.8738 0.8241
0 -2.9342 0.8768 0.8211
0 -2.9422 0.8799 0.8180
0 -2.9583 0.8830 0.8150
0 -2.9662 0.8830 0.8119
0 -2.9742 0.8860 0.8088
0 -2.9903 0.8891 0.8058
0 -3.0062 0.8922 0.8058
0 -3.0142 0.8922 0.8027
0 -3.0383 0.8952 0.8027
0 -3.0462 0.8952 0.7996
0 -3.0702 0.8983 0.7996
0 -3.0943 0.8983 0.7966
0 -3.1025 0.9013 0.7966
0 -3.1103 0.9013 0.7935
0 -3.1182 0.9044 0.7935
0 -3.1343 0.9075 0.7904
0 -3.2544 0.9044 0.7935
1 0.0000 -0.0484 0.9467
1 -0.1182 -0.0453 0.9467
1 -0.1261 -0.0362 0.9467
1 -0.1340 -0.0331 0.9436
1 -0.1421 -0.0270 0.9436
1 -0.1501 -0.0239 0.9436
