# l, t, x, y
0 -1.4541 0.3438 0.1134
0 -1.4621 0.3468 0.1134
0 -1.4782 0.3529 0.1134
0 -1.4942 0.3560 0.1134
0 -1.5021 0.3621 0.1134
0 -1.5102 0.3683 0.1134
0 -1.5185 0.3805 0.1134
0 -1.5262 0.3897 0.1103
0 -1.5341 0.3989 0.1103
0 -1.5421 0.4173 0.1103
0 -1.5510 0.4265 0.1072
0 -1.5582 0.4357 0.1042
0 -1.5662 0.4540 0.1042
0 -1.5742 0.4724 0.1042
0 -1.5823 0.4847 0.1042
0 -1.5902 0.4877 0.1042
0 -1.5982 0.4939 0.1011
0 -1.6061 0.5061 0.1011
0 -1.6141 0.5092 0.1011
0 -1.6221 0.5123 0.1011
0 -1.6302 0.5184 0.1011
0 -1.6382 0.5214 0.1011
0 -1.6462 0.5276 0.1011
0 -1.6622 0.5306 0.1011
0 -1.6702 0.5368 0.1011
0 -1.6782 0.5429 0.1011
0 -1.6862 0.5490 0.1011
0 -1.6941 0.5582 0.1042
0 -1.7021 0.5613 0.1042
0 -1.7102 0.5674 0.1072
0 -1.7182 0.5735 0.1103
0 -1.7262 0.5797 0.1103
0 -1.7342 0.5888 0.1134
0 -1.7423 0.5950 0.1164
0 -1.7502 0.5980 0.1164
0 -1.7582 0.6103 0.1195
0 -1.7680 0.6134 0.1225
0 -1.7741 0.6164 0.1225
0 -1.7822 0.6256 0.1256
0 -1.7902 0.6317 0.1287
0 -1.7982 0.6379 0.1317
0 -1.8062 0.6409 0.1317
0 -1.8142 0.6440 0.1348
0 -1.8222 0.6501 0.1379
0 -1.8302 0.6532 0.1379
0 -1.8382 0.6562 0.1409
0 -1.8462 0.6624 0.1440
0 -1.8542 0.6654 0.1471
0 -1.8622 0.6716 0.1501
0 -1.8702 0.6746 0.1532
0 -1.8782 0.6808 0.1562
0 -1.8862 0.6869 0.1593
0 -1.8941 0.6900 0.1624
0 -1.9022 0.6930 0.1624
0 -1.9102 0.6961 0.1685
0 -1.9181 0.6991 0.1685
0 -1.9262 0.7053 0.1716
0 -1.9341 0.7114 0.1777
0 -1.9421 0.7145 0.1808
0 -1.9501 0.7237 0.1869
0 -1.9582 0.7267 0.1869
0 -1.9662 0.7298 0.1900
0 -1.9741 0.7390 0.1961
0 -1.9848 0.7420 0.1991
0 -1.9901 0.7451 0.2022
0 -1.9982 0.7543 0.2053
0 -2.0061 0.7574 0.2114
0 -2.0142 0.7635 0.2145
0 -2.0221 0.7696 0.2206
0 -2.0302 0.7727 0.2237
0 -2.0381 0.7788 0.2237
0 -2.0462 0.7819 0.2298
0 -2.0541 0.7849 0.2328
0 -2.0622 0.7941 0.2359
0 -2.0702 0.7972 0.2390
0 -2.0862 0.8033 0.2451
0 -2.0942 0.8064 0.2482
0 -2.1022 0.8094 0.2512
0 -2.1102 0.8156 0.2574
0 -2.1182 0.8186 0.2604
0 -2.1262 0.8248 0.2665
0 -2.1342 0.8309 0.2696
0 -2.1422 0.8339 0.2727
0 -2.1502 0.8401 0.2788
0 -2.1582 0.8431 0.2819
0 -2.1683 0.8462 0.2849
0 -2.1741 0.8493 0.2911
0 -2.1821 0.8523 0.2941
0 -2.1902 0.8554 0.2972
0 -2.1982 0.8585 0.3033
0 -2.2062 0.8615 0.3064
0 -2.2142 0.8646 0.3125
0 -2.2302 0.8676 0.3186
0 -2.2381 0.8707 0.3217
0 -2.2462 0.8738 0.3248
0 -2.2542 0.8768 0.3309
0 -2.2622 0.8799 0.3370
0 -2.2702 0.8799 0.3401
0 -2.2781 0.8860 0.3462
0 -2.2861 0.8860 0.3523
0 -2.2942 0.8891 0.3554
0 -2.3022 0.8891 0.3615
0 -2.3102 0.8922 0.3646
0 -2.3181 0.8952 0.3676
0 -2.3261 0.8983 0.3738
0 -2.3341 0.8983 0.3768
0 -2.3421 0.9013 0.3799
0 -2.3502 0.9044 0.3860
0 -2.3582 0.9044 0.3891
0 -2.3662 0.9075 0.3983
0 -2.3849 0.9075 0.4013
0 -2.3902 0.9105 0.4105
0 -2.3982 0.9105 0.4136
0 -2.4061 0.9105 0.4197
0 -2.4141 0.9136 0.4259
0 -2.4221 0.9167 0.4320
0 -2.4301 0.9167 0.4412
0 -2.4382 0.9167 0.4473
0 -2.4462 0.9197 0.4504
0 -2.4542 0.9197 0.4596
0 -2.4621 0.9197 0.4626
0 -2.4702 0.9197 0.4657
0 -2.4782 0.9197 0.4718
0 -2.4863 0.9197 0.4749
0 -2.4942 0.9228 0.4779
0 -2.5021 0.9228 0.4871
0 -2.5102 0.9228 0.4902
0 -2.5182 0.9228 0.4963
0 -2.5261 0.9228 0.4994
0 -2.5342 0.9228 0.5025
0 -2.5422 0.9228 0.5116
0 -2.5502 0.9228 0.5147
0 -2.5582 0.9228 0.5178
0 -2.5662 0.9228 0.5239
0 -2.5741 0.9228 0.5270
0 -2.5822 0.9228 0.5300
0 -2.5903 0.9228 0.5392
0 -2.6062 0.9228 0.5423
0 -2.6143 0.9228 0.5484
0 -2.6222 0.9228 0.5515
0 -2.6302 0.9197 0.5545
0 -2.6382 0.9197 0.5576
0 -2.6462 0.9197 0.5607
0 -2.6542 0.9197 0.5699
0 -2.6622 0.9167 0.5760
0 -2.6702 0.9167 0.5821
0 -2.6781 0.9136 0.5913
0 -2.6862 0.9136 0.5944
0 -2.6942 0.9105 0.6036
0 -2.7022 0.9075 0.6097
0 -2.7102 0.9044 0.6127
0 -2.7182 0.9013 0.6189
0 -2.7261 0.9013 0.6219
0 -2.7342 0.8983 0.6281
0 -2.7422 0.8983 0.6311
0 -2.7502 0.8952 0.6342
0 -2.7582 0.8952 0.6373
0 -2.7661 0.8922 0.6403
0 -2.7741 0.8922 0.6434
0 -2.7822 0.8891 0.6495
0 -2.7901 0.8860 0.6526
0 -2.7981 0.8860 0.6556
0 -2.8061 0.8799 0.6618
0 -2.8141 0.8799 0.6648
0 -2.8222 0.8768 0.6679
0 -2.8302 0.8738 0.6740
0 -2.8382 0.8738 0.6771
0 -2.8461 0.8676 0.6832
0 -2.8622 0.8676 0.6863
0 -2.8701 0.8615 0.6893
0 -2.8782 0.8585 0.6955
0 -2.8942 0.8523 0.7016
0 -2.9021 0.8493 0.7047
0 -2.9102 0.8462 0.7108
0 -2.9181 0.8370 0.7169
0 -2.9262 0.8339 0.7200
0 -2.9341 0.8278 0.7230
0 -2.9422 0.8248 0.7261
0 -2.9582 0.8217 0.7292
0 -2.9662 0.8156 0.7322
0 -2.9742 0.8125 0.7353
0 -2.9821 0.8064 0.7384
0 -2.9902 0.8033 0.7414
0 -2.9982 0.7941 0.7445
0 -3.0062 0.7911 0.7475
0 -3.0141 0.7849 0.7475
0 -3.0222 0.7727 0.7537
0 -3.0302 0.7665 0.7567
0 -3.0381 0.7604 0.7598
0 -3.0462 0.7512 0.7629
0 -3.0542 0.7482 0.7629
0 -3.0622 0.7451 0.7629
0 -3.0782 0.7420 0.7629
0 -3.0942 0.7390 0.7629
0 -3.1182 0.7328 0.7629
0 -3.1262 0.7298 0.7629
0 -3.1341 0.7267 0.7629
0 -3.1422 0.7237 0.7629
0 -3.1584 0.7206 0.7629
0 -3.1822 0.7175 0.7629
0 -3.1983 0.7145 0.7629
0 -3.2062 0.7114 0.7629
0 -3.2222 0.7083 0.7598
0 -3.2383 0.7053 0.7567
0 -3.2462 0.7022 0.7537
0 -3.2622 0.6991 0.7506
0 -3.2701 0.6930 0.7445
0 -3.2781 0.6900 0.7414
0 -3.2861 0.6869 0.7384
0 -3.2941 0.6838 0.7353
0 -3.3021 0.6808 0.7322
0 -3.3102 0.6746 0.7261
0 -3.3182 0.6716 0.7230
0 -3.3262 0.6685 0.7169
0 -3.3342 0.6654 0.7138
0 -3.3422 0.6624 0.7108
0 -3.3502 0.6562 0.7016
0 -3.3582 0.6532 0.6985
0 -3.3662 0.6501 0.6955
0 -3.3742 0.6471 0.6893
0 -3.3822 0.6440 0.6863
0 -3.3901 0.6409 0.6801
0 -3.3982 0.6379 0.6771
0 -3.4143 0.6379 0.6740
0 -3.4222 0.6348 0.6679
0 -3.4383 0.6317 0.6618
0 -3.4462 0.6317 0.6587
0 -3.4542 0.6317 0.6556
0 -3.4622 0.6317 0.6526
0 -3.4702 0.6317 0.6495
0 -3.4782 0.6317 0.6464
0 -3.4862 0.6317 0.6434
0 -3.4942 0.6317 0.6403
0 -3.5022 0.6317 0.6342
0 -3.5102 0.6317 0.6311
0 -3.5182 0.6317 0.6281
0 -3.5262 0.6317 0.6219
0 -3.5342 0.6348 0.6189
0 -3.5422 0.6348 0.6127
0 -3.5502 0.6379 0.6066
0 -3.5582 0.6379 0.6036
0 -3.5661 0.6379 0.5974
0 -3.5742 0.6409 0.5913
0 -3.5823 0.6409 0.5882
0 -3.5902 0.6409 0.5790
0 -3.5982 0.6409 0.5760
0 -3.6062 0.6409 0.5729
0 -3.6141 0.6409 0.5637
0 -3.6222 0.6409 0.5607
0 -3.6302 0.6409 0.5515
0 -3.6382 0.6409 0.5453
0 -3.6462 0.6409 0.5423
0 -3.6541 0.6409 0.5362
0 -3.6621 0.6409 0.5300
0 -3.6701 0.6379 0.5270
0 -3.6781 0.6379 0.5178
0 -3.6861 0.6348 0.5147
0 -3.6942 0.6317 0.5116
0 -3.7022 0.6287 0.5025
0 -3.7102 0.6256 0.4994
0 -3.7182 0.6195 0.4902
0 -3.7262 0.6164 0.4871
0 -3.7342 0.6134 0.4810
0 -3.7422 0.6103 0.4749
0 -3.7502 0.6072 0.4718
0 -3.7582 0.6072 0.4687
0 -3.7662 0.6011 0.4626
0 -3.7742 0.5980 0.4596
0 -3.7821 0.5919 0.4534
0 -3.7902 0.5888 0.4473
0 -3.7982 0.5858 0.4442
0 -3.8061 0.5797 0.4412
0 -3.8142 0.5797 0.4381
0 -3.8222 0.5766 0.4350
0 -3.8304 0.5735 0.4320
0 -3.8463 0.5705 0.4320
0 -3.8542 0.5674 0.4259
0 -3.8622 0.5643 0.4228
0 -3.8702 0.5582 0.4197
0 -3.8782 0.5551 0.4167
0 -3.8861 0.5521 0.4167
0 -3.8942 0.5460 0.4136
0 -3.9022 0.5460 0.4105
0 -3.9102 0.5429 0.4105
0 -3.9182 0.5337 0.4075
0 -3.9262 0.5306 0.4044
0 -3.9342 0.5276 0.4044
0 -3.9422 0.5214 0.4013
0 -3.9502 0.5153 0.3983
0 -3.9582 0.5123 0.3952
0 -3.9662 0.5031 0.3922
0 -3.9742 0.5000 0.3922
0 -3.9822 0.4939 0.3891
0 -3.9901 0.4877 0.3891
0 -3.9981 0.4847 0.3891
0 -4.0062 0.4786 0.3891
0 -4.0141 0.4755 0.3891
0 -4.0225 0.4724 0.3891
0 -4.0301 0.4663 0.3891
0 -4.0381 0.4632 0.3891
0 -4.0542 0.4602 0.3891
0 -4.0942 0.4571 0.3891
0 -4.1021 0.4510 0.3891
0 -4.1101 0.4510 0.3922
0 -4.1181 0.4449 0.3952
0 -4.1341 0.4418 0.3952
0 -4.1421 0.4418 0.3983
0 -4.1582 0.4387 0.3983
0 -4.1662 0.4387 0.4013
0 -4.1742 0.4357 0.4013
0 -4.1823 0.4326 0.4044
0 -4.2062 0.4295 0.4044
1 0.0000 0.2335 0.7782
1 -0.0863 0.2335 0.7751
1 -0.0942 0.2304 0.7751
1 -0.1022 0.2243 0.7690
1 -0.1102 0.2212 0.7659
1 -0.1182 0.2181 0.7659
1 -0.1261 0.2120 0.7598
1 -0.1341 0.2089 0.7567
1 -0.1422 0.2059 0.7506
1 -0.1502 0.2028 0.7475
1 -0.1582 0.1998 0.7445
1 -0.1662 0.1967 0.7414
1 -0.1742 0.1936 0.7384
1 -0.1902 0.1906 0.7322
1 -0.1982 0.1875 0.7322
1 -0.2061 0.1844 0.7292
1 -0.2141 0.1844 0.7261
1 -0.2221 0.1814 0.7261
1 -0.2302 0.1814 0.7230
1 -0.2383 0.1783 0.7230
1 -0.2462 0.1783 0.7200
1 -0.2542 0.1752 0.7169
1 -0.2703 0.1722 0.7138
1 -0.2782 0.1691 0.7108
1 -0.2861 0.1661 0.7077
1 -0.2942 0.1630 0.7016
1 -0.3022 0.1599 0.6985
1 -0.3101 0.1569 0.6955
1 -0.3181 0.1538 0.6893
1 -0.3262 0.1507 0.6863
1 -0.3342 0.1477 0.6832
1 -0.3422 0.1446 0.6740
1 -0.3502 0.1415 0.6710
1 -0.3582 0.1354 0.6648
1 -0.3661 0.1354 0.6587
1 -0.3741 0.1324 0.6556
1 -0.3822 0.1262 0.6464
1 -0.3902 0.1232 0.6434
1 -0.3981 0.1232 0.6373
1 -0.4063 0.1170 0.6311
1 -0.4143 0.1170 0.6281
1 -0.4223 0.1140 0.6250
1 -0.4302 0.1109 0.6158
1 -0.4462 0.1078 0.6127
1 -0.4543 0.1078 0.6066
1 -0.4622 0.1048 0.6036
1 -0.4701 0.1048 0.5974
1 -0.4782 0.1017 0.5913
1 -0.4873 0.1017 0.5882
1 -0.4942 0.0987 0.5790
1 -0.5021 0.0987 0.5760
1 -0.5101 0.0956 0.5699
1 -0.5200 0.0956 0.5668
1 -0.5261 0.0956 0.5637
1 -0.5341 0.0956 0.5607
1 -0.5422 0.0956 0.5576
1 -0.5501 0.0956 0.5545
1 -0.5582 0.0925 0.5484
1 -0.5662 0.0925 0.5453
1 -0.5742 0.0925 0.5392
1 -0.5821 0.0925 0.5362
1 -0.5902 0.0925 0.5331
1 -0.5981 0.0925 0.5270
1 -0.6061 0.0925 0.5208
1 -0.6141 0.0925 0.5178
1 -0.6222 0.0925 0.5116
1 -0.6302 0.0925 0.5086
1 -0.6381 0.0925 0.5055
1 -0.6462 0.0925 0.4994
1 -0.6541 0.0925 0.4963
1 -0.6622 0.0925 0.4902
1 -0.6702 0.0925 0.4841
1 -0.6782 0.0925 0.4779
1 -0.6861 0.0925 0.4687
1 -0.6941 0.0925 0.4626
1 -0.7037 0.0925 0.4596
1 -0.7101 0.0925 0.4534
1 -0.7261 0.0925 0.4504
1 -0.7342 0.0925 0.4442
1 -0.7421 0.0925 0.4381
1 -0.7501 0.0925 0.4350
1 -0.7581 0.0925 0.4289
1 -0.7661 0.0925 0.4228
1 -0.7742 0.0925 0.4167
1 -0.7821 0.0925 0.4136
1 -0.7900 0.0925 0.4105
1 -0.7981 0.0956 0.4044
1 -0.8061 0.0956 0.4013
1 -0.8141 0.0956 0.3983
1 -0.8221 0.0987 0.3922
1 -0.8382 0.0987 0.3891
1 -0.8461 0.1017 0.3860
1 -0.8549 0.1017 0.3830
1 -0.8622 0.1048 0.3799
1 -0.8701 0.1048 0.3768
1 -0.8782 0.1078 0.3738
1 -0.8878 0.1109 0.3646
1 -0.8941 0.1140 0.3615
1 -0.9021 0.1170 0.3585
1 -0.9102 0.1201 0.3523
1 -0.9182 0.1201 0.3493
1 -0.9262 0.1262 0.3370
1 -0.9341 0.1324 0.3339
1 -0.9421 0.1324 0.3309
1 -0.9502 0.1415 0.3217
1 -0.9582 0.1446 0.3156
1 -0.9662 0.1446 0.3125
1 -0.9742 0.1507 0.3064
1 -0.9902 0.1538 0.3033
1 -0.9981 0.1569 0.3002
1 -1.0062 0.1599 0.2972
1 -1.0142 0.1630 0.2941
1 -1.0221 0.1661 0.2911
1 -1.0301 0.1691 0.2880
1 -1.0381 0.1722 0.2849
1 -1.0462 0.1752 0.2819
1 -1.0541 0.1783 0.2819
1 -1.0622 0.1814 0.2788
1 -1.0702 0.1814 0.2757
1 -1.0781 0.1844 0.2757
1 -1.0862 0.1875 0.2727
1 -1.1038 0.1906 0.2696
1 -1.1101 0.1936 0.2665
1 -1.1261 0.1967 0.2635
1 -1.1343 0.1998 0.2635
1 -1.1422 0.2028 0.2604
1 -1.1501 0.2059 0.2574
1 -1.1582 0.2089 0.2543
1 -1.1661 0.2151 0.2512
1 -1.1741 0.2181 0.2482
1 -1.1821 0.2212 0.2482
1 -1.1902 0.2273 0.2451
1 -1.1982 0.2304 0.2420
1 -1.2061 0.2365 0.2390
1 -1.2142 0.2426 0.2359
1 -1.2222 0.2426 0.2328
1 -1.2302 0.2488 0.2328
1 -1.2382 0.2488 0.2298
1 -1.2462 0.2518 0.2298
1 -1.2541 0.2549 0.2298
1 -1.2622 0.2580 0.2267
1 -1.2783 0.2610 0.2267
1 -1.2874 0.2641 0.2267
1 -1.2941 0.2672 0.2267
1 -1.3022 0.2702 0.2237
1 -1.3102 0.2733 0.2237
1 -1.3207 0.2763 0.2237
1 -1.3262 0.2794 0.2237
1 -1.3342 0.2825 0.2206
1 -1.3422 0.2886 0.2206
1 -1.3501 0.2917 0.2206
1 -1.3582 0.2947 0.2206
1 -1.3661 0.2978 0.2175
1 -1.3902 0.3009 0.2175
1 -1.3981 0.3039 0.2175
1 -1.4061 0.3070 0.2175
1 -1.4222 0.3100 0.2175
1 -1.4302 0.3162 0.2175
1 -1.4382 0.3192 0.2145
1 -1.4461 0.3254 0.2114
1 -1.4541 0.3315 0.2083
1 -1.4621 0.3346 0.2083
1 -1.4701 0.3376 0.2083
1 -1.4781 0.3407 0.2083
1 -1.4941 0.3438 0.2083
1 -1.5043 0.3468 0.2083
1 -1.5181 0.3499 0.2083
1 -1.5347 0.3529 0.2053
1 -1.5421 0.3560 0.2053
1 -1.5501 0.3591 0.2053
1 -1.5581 0.3621 0.2053
1 -1.5661 0.3683 0.2022
1 -1.5741 0.3713 0.2022
1 -1.5822 0.3775 0.1991
1 -1.5902 0.3836 0.1991
1 -1.5982 0.3866 0.1961
1 -1.6062 0.3928 0.1961
1 -1.6141 0.3958 0.1961
1 -1.6302 0.3989 0.1961
1 -1.6542 0.4020 0.1961
1 -1.6622 0.4050 0.1930
1 -1.6702 0.4173 0.1900
1 -1.6781 0.4234 0.1900
1 -1.6861 0.4265 0.1869
1 -1.6941 0.4418 0.1808
1 -1.7022 0.4510 0.1777
1 -1.7102 0.4632 0.1746
1 -1.7191 0.4663 0.1746
1 -1.7261 0.4724 0.1746
1 -1.7341 0.4755 0.1716
1 -1.7421 0.4786 0.1716
1 -1.7524 0.4847 0.1716
1 -1.7581 0.4908 0.1716
1 -1.7741 0.4939 0.1716
1 -1.7821 0.5000 0.1716
1 -1.7901 0.5031 0.1716
1 -1.7983 0.5092 0.1685
1 -1.8061 0.5123 0.1685
1 -1.8142 0.5184 0.1685
1 -1.8220 0.5245 0.1685
1 -1.8301 0.5276 0.1685
1 -1.8381 0.5306 0.1685
1 -1.8461 0.5337 0.1685
1 -1.8541 0.5368 0.1685
1 -1.8621 0.5429 0.1685
1 -1.8701 0.5490 0.1685
1 -1.8781 0.5521 0.1685
1 -1.8860 0.5613 0.1685
1 -1.9020 0.5643 0.1685
1 -1.9101 0.5674 0.1685
1 -1.9180 0.5705 0.1685
1 -1.9261 0.5735 0.1716
1 -1.9359 0.5797 0.1716
1 -1.9421 0.5827 0.1746
1 -1.9500 0.5888 0.1777
1 -1.9581 0.5950 0.1808
1 -1.9661 0.6011 0.1808
1 -1.9741 0.6042 0.1838
1 -1.9822 0.6072 0.1838
1 -1.9901 0.6103 0.1869
1 -1.9982 0.6164 0.1900
1 -2.0062 0.6195 0.1930
1 -2.0141 0.6256 0.1930
1 -2.0222 0.6317 0.1991
1 -2.0301 0.6379 0.2053
1 -2.0381 0.6471 0.2114
1 -2.0461 0.6532 0.2145
1 -2.0541 0.6593 0.2175
1 -2.0623 0.6654 0.2206
1 -2.0701 0.6685 0.2237
1 -2.0782 0.6716 0.2267
1 -2.0861 0.6746 0.2298
1 -2.0942 0.6777 0.2298
1 -2.1022 0.6838 0.2328
1 -2.1102 0.6838 0.2359
1 -2.1195 0.6869 0.2390
1 -2.1261 0.6930 0.2420
1 -2.1342 0.6961 0.2451
1 -2.1422 0.6991 0.2451
1 -2.1501 0.7022 0.2512
1 -2.1582 0.7053 0.2512
1 -2.1661 0.7083 0.2543
1 -2.1742 0.7145 0.2604
1 -2.1821 0.7175 0.2635
1 -2.1901 0.7237 0.2696
1 -2.1981 0.7237 0.2727
1 -2.2061 0.7298 0.2757
1 -2.2141 0.7359 0.2849
1 -2.2222 0.7390 0.2880
1 -2.2301 0.7420 0.2911
1 -2.2381 0.7482 0.3002
1 -2.2461 0.7512 0.3033
1 -2.2542 0.7543 0.3064
1 -2.2622 0.7604 0.3125
1 -2.2701 0.7635 0.3156
1 -2.2782 0.7696 0.3248
1 -2.2862 0.7727 0.3278
1 -2.2942 0.7757 0.3309
1 -2.3021 0.7819 0.3401
1 -2.3102 0.7880 0.3431
1 -2.3182 0.7880 0.3462
1 -2.3262 0.7941 0.3523
1 -2.3363 0.7941 0.3554
1 -2.3422 0.7972 0.3585
1 -2.3502 0.8033 0.3646
1 -2.3581 0.8033 0.3676
1 -2.3661 0.8094 0.3738
1 -2.3741 0.8125 0.3799
1 -2.3821 0.8156 0.3830
1 -2.3901 0.8186 0.3891
1 -2.3981 0.8217 0.3922
1 -2.4062 0.8217 0.3952
1 -2.4142 0.8278 0.4013
1 -2.4221 0.8309 0.4075
1 -2.4302 0.8309 0.4105
1 -2.4382 0.8339 0.4197
1 -2.4461 0.8370 0.4259
1 -2.4541 0.8401 0.4320
1 -2.4621 0.8401 0.4350
1 -2.4702 0.8431 0.4381
1 -2.4782 0.8431 0.4442
1 -2.4862 0.8431 0.4473
1 -2.4941 0.8431 0.4504
1 -2.5021 0.8462 0.4596
1 -2.5101 0.8462 0.4657
1 -2.5182 0.8493 0.4718
1 -2.5261 0.8493 0.4810
1 -2.5342 0.8523 0.4871
1 -2.5421 0.8523 0.4994
1 -2.5530 0.8523 0.5055
1 -2.5582 0.8554 0.5116
1 -2.5661 0.8554 0.5208
1 -2.5742 0.8554 0.5270
1 -2.5823 0.8554 0.5300
1 -2.5902 0.8554 0.5392
1 -2.5982 0.8554 0.5453
1 -2.6061 0.8554 0.5545
1 -2.6141 0.8554 0.5607
1 -2.6222 0.8554 0.5637
1 -2.6302 0.8554 0.5699
1 -2.6382 0.8554 0.5729
1 -2.6462 0.8554 0.5760
1 -2.6541 0.8554 0.5852
