# l, t, x, y
3 -2.8301 0.5521 0.4871
3 -2.8381 0.5551 0.4871
3 -2.8461 0.5582 0.4902
3 -2.8541 0.5613 0.4933
3 -2.8621 0.5643 0.4933
3 -2.8701 0.5674 0.4963
3 -2.8861 0.5705 0.4963
3 -2.8942 0.5735 0.4994
3 -2.9021 0.5766 0.4994
3 -2.9102 0.5797 0.5025
3 -2.9181 0.5827 0.5025
3 -2.9422 0.5858 0.5025
3 -2.9581 0.5888 0.5025
3 -2.9741 0.5919 0.5055
3 -2.9902 0.5950 0.5055
3 -3.0142 0.5980 0.5055
3 -3.0221 0.6011 0.5086
3 -3.0463 0.6042 0.5086
3 -3.0541 0.6072 0.5086
3 -3.0621 0.6103 0.5086
3 -3.0701 0.6134 0.5086
3 -3.0862 0.6164 0.5086
3 -3.0941 0.6195 0.5086
3 -3.1022 0.6225 0.5086
3 -3.1102 0.6256 0.5116
3 -3.1261 0.6287 0.5116
3 -3.1342 0.6348 0.5116
3 -3.1422 0.6379 0.5116
3 -3.1501 0.6440 0.5116
3 -3.1661 0.6471 0.5116
3 -3.1741 0.6501 0.5116
3 -3.1986 0.6532 0.5116
3 -3.2061 0.6562 0.5116
3 -3.2142 0.6593 0.5116
3 -3.2220 0.6624 0.5116
3 -3.2301 0.6654 0.5116
3 -3.2381 0.6685 0.5116
3 -3.2541 0.6716 0.5116
3 -3.2623 0.6746 0.5116
3 -3.2700 0.6777 0.5116
3 -3.2861 0.6808 0.5116
3 -3.3022 0.6838 0.5116
3 -3.3101 0.6869 0.5116
3 -3.3262 0.6900 0.5116
3 -3.3422 0.6930 0.5116
3 -3.3501 0.6961 0.5116
3 -3.3661 0.6991 0.5147
3 -3.3825 0.7022 0.5147
3 -3.3981 0.7053 0.5147
3 -3.4141 0.7083 0.5147
3 -3.4221 0.7114 0.5147
3 -3.4301 0.7145 0.5147
3 -3.4381 0.7145 0.5178
3 -3.4542 0.7175 0.5178
3 -3.4702 0.7206 0.5178
3 -3.4862 0.7237 0.5178
3 -3.4941 0.7267 0.5208
3 -3.5021 0.7298 0.5208
3 -3.5182 0.7359 0.5239
3 -3.5342 0.7390 0.5239
3 -3.5583 0.7420 0.5239
3 -3.5822 0.7451 0.5270
3 -3.5902 0.7482 0.5270
3 -3.5982 0.7512 0.5300
3 -3.6061 0.7543 0.5331
3 -3.6222 0.7574 0.5331
3 -3.6305 0.7604 0.5362
3 -3.6541 0.7635 0.5423
3 -3.6621 0.7665 0.5423
3 -3.6702 0.7696 0.5484
3 -3.6781 0.7757 0.5484
3 -3.6861 0.7788 0.5545
3 -3.6942 0.7849 0.5576
3 -3.7021 0.7880 0.5607
3 -3.7101 0.7941 0.5668
3 -3.7181 0.7941 0.5699
3 -3.7261 0.7972 0.5699
3 -3.7342 0.8002 0.5760
3 -3.7421 0.8033 0.5790
3 -3.7501 0.8064 0.5790
3 -3.7581 0.8094 0.5852
3 -3.7661 0.8125 0.5882
3 -3.7741 0.8125 0.5913
3 -3.7822 0.8186 0.5974
3 -3.7901 0.8186 0.6005
3 -3.7981 0.8217 0.6036
3 -3.8061 0.8217 0.6066
3 -3.8142 0.8248 0.6066
3 -3.8221 0.8248 0.6097
3 -3.8301 0.8278 0.6127
3 -3.8475 0.8309 0.6189
3 -3.8541 0.8309 0.6219
3 -3.8621 0.8370 0.6250
3 -3.8701 0.8370 0.6281
3 -3.8862 0.8401 0.6311
3 -3.8941 0.8401 0.6342
3 -3.9101 0.8431 0.6373
3 -3.9261 0.8431 0.6403
3 -3.9341 0.8462 0.6434
3 -3.9421 0.8462 0.6464
3 -3.9501 0.8493 0.6495
3 -3.9581 0.8493 0.6526
3 -3.9742 0.8523 0.6587
3 -3.9821 0.8523 0.6618
3 -3.9901 0.8554 0.6648
3 -3.9981 0.8554 0.6679
3 -4.0061 0.8585 0.6710
3 -4.0141 0.8615 0.6771
3 -4.0221 0.8615 0.6801
3 -4.0305 0.8646 0.6832
3 -4.0381 0.8676 0.6924
3 -4.0542 0.8707 0.6955
3 -4.0621 0.8707 0.6985
3 -4.0702 0.8707 0.7016
3 -4.0781 0.8738 0.7047
3 -4.0861 0.8738 0.7077
3 -4.1022 0.8768 0.7108
3 -4.1101 0.8768 0.7138
3 -4.1181 0.8768 0.7169
3 -4.1342 0.8768 0.7200
3 -4.1502 0.8799 0.7230
3 -4.1581 0.8799 0.7261
3 -4.1661 0.8799 0.7292
3 -4.1741 0.8830 0.7322
3 -4.1821 0.8830 0.7353
3 -4.1901 0.8860 0.7414
3 -4.1982 0.8860 0.7445
3 -4.2148 0.8891 0.7506
3 -4.2221 0.8891 0.7537
3 -4.2302 0.8922 0.7567
3 -4.2381 0.8922 0.7598
3 -4.2461 0.8922 0.7629
3 -4.2542 0.8952 0.7659
3 -4.2862 0.8952 0.7690
3 -4.3503 0.8983 0.7721
3 -4.3582 0.8983 0.7751
3 -4.3742 0.9013 0.7782
3 -4.3902 0.9013 0.7812
3 -4.4061 0.9044 0.7843
3 -4.4223 0.9044 0.7874
3 -4.4301 0.9075 0.7874
3 -4.4382 0.9075 0.7904
4 0.0000 0.7880 0.1900
4 -0.1023 0.7911 0.1900
4 -0.1102 0.7972 0.1900
4 -0.1182 0.8002 0.1900
4 -0.1262 0.8033 0.1900
4 -0.1583 0.8064 0.1900
4 -0.1663 0.8094 0.1930
4 -0.1742 0.8125 0.1930
4 -0.1902 0.8156 0.1930
4 -0.1982 0.8156 0.1961
4 -0.2062 0.8186 0.1961
4 -0.2383 0.8217 0.1991
4 -0.2942 0.8248 0.1991
4 -0.3022 0.8248 0.2022
4 -0.3102 0.8278 0.2022
4 -0.3342 0.8309 0.2022
4 -0.3502 0.8339 0.2022
4 -0.3663 0.8370 0.2053
4 -0.3822 0.8401 0.2053
4 -0.4062 0.8431 0.2053
4 -0.4302 0.8462 0.2053
4 -0.4462 0.8493 0.2053
4 -0.4542 0.8523 0.2053
4 -0.4787 0.8554 0.2053
4 -0.4942 0.8585 0.2053
4 -0.5102 0.8615 0.2053
4 -0.5182 0.8646 0.2053
4 -0.5262 0.8676 0.2053
4 -0.5342 0.8676 0.2083
4 -0.5422 0.8707 0.2083
4 -0.5662 0.8738 0.2083
4 -0.5742 0.8768 0.2083
4 -0.5902 0.8799 0.2083
4 -0.6142 0.8830 0.2083
4 -0.6302 0.8860 0.2083
4 -0.6463 0.8891 0.2083
4 -0.6542 0.8922 0.2083
4 -0.6622 0.8952 0.2083
4 -0.6702 0.8983 0.2083
4 -0.6862 0.9013 0.2083
4 -0.7343 0.9044 0.2083
4 -0.7422 0.9075 0.2083
4 -0.7502 0.9105 0.2114
4 -0.7743 0.9136 0.2114
4 -0.7823 0.9167 0.2114
4 -0.7902 0.9197 0.2145
4 -0.8062 0.9228 0.2145
4 -0.8142 0.9259 0.2175
4 -0.8222 0.9289 0.2206
4 -0.8302 0.9320 0.2206
4 -0.8382 0.9350 0.2237
4 -0.8462 0.9350 0.2267
4 -0.8542 0.9381 0.2298
4 -0.8623 0.9412 0.2298
4 -0.8702 0.9412 0.2328
4 -0.8782 0.9442 0.2328
4 -0.8942 0.9473 0.2359
4 -0.9022 0.9473 0.2390
4 -0.9102 0.9504 0.2390
4 -0.9182 0.9504 0.2451
4 -0.9423 0.9534 0.2482
4 -0.9502 0.9534 0.2512
4 -0.9663 0.9534 0.2543
4 -0.9742 0.9565 0.2574
4 -0.9902 0.9565 0.2604
4 -1.0062 0.9565 0.2635
4 -1.0142 0.9565 0.2665
4 -1.0302 0.9565 0.2696
4 -1.0382 0.9565 0.2727
4 -1.0543 0.9565 0.2757
4 -1.0782 0.9565 0.2788
4 -1.0942 0.9565 0.2819
4 -1.1103 0.9565 0.2849
4 -1.1182 0.9565 0.2880
4 -1.1342 0.9565 0.2911
4 -1.1422 0.9565 0.2941
4 -1.1903 0.9565 0.2972
4 -1.1982 0.9565 0.3033
4 -1.2063 0.9565 0.3064
4 -1.2142 0.9565 0.3125
4 -1.2303 0.9565 0.3186
4 -1.2382 0.9565 0.3217
4 -1.2463 0.9565 0.3248
4 -1.2542 0.9565 0.3278
4 -1.2702 0.9565 0.3309
4 -1.2782 0.9565 0.3370
4 -1.2863 0.9565 0.3401
4 -1.2942 0.9534 0.3431
4 -1.4063 0.9504 0.3462
4 -1.4142 0.9412 0.3554
4 -1.4223 0.9320 0.3676
4 -1.4302 0.9197 0.3707
4 -1.4382 0.9167 0.3738
4 -1.4462 0.9105 0.3768
4 -1.4542 0.9105 0.3799
4 -1.4622 0.9105 0.3830
4 -1.5744 0.9075 0.3830
4 -1.5822 0.9044 0.3860
4 -1.5902 0.9013 0.3891
4 -1.5982 0.8983 0.3891
4 -1.6062 0.8952 0.3922
4 -1.6142 0.8922 0.3922
4 -1.6302 0.8922 0.3952
4 -1.6382 0.8891 0.3952
4 -1.7023 0.8860 0.3983
4 -1.7183 0.8830 0.3983
4 -1.7343 0.8830 0.4013
4 -1.7422 0.8799 0.4013
4 -1.7502 0.8799 0.4044
4 -1.7582 0.8799 0.4075
4 -1.7663 0.8768 0.4075
4 -1.7742 0.8768 0.4105
4 -1.7902 0.8738 0.4136
4 -1.7982 0.8738 0.4167
4 -1.8142 0.8707 0.4197
4 -1.8224 0.8707 0.4228
4 -1.8382 0.8707 0.4259
4 -1.8703 0.8676 0.4289
4 -1.8943 0.8676 0.4320
4 -1.9102 0.8676 0.4350
4 -1.9584 0.8676 0.4381
4 -1.9662 0.8646 0.4442
4 -1.9742 0.8646 0.4473
4 -1.9822 0.8615 0.4534
4 -1.9901 0.8615 0.4565
4 -1.9982 0.8615 0.4596
4 -2.0062 0.8585 0.4626
4 -2.0142 0.8585 0.4657
4 -2.0222 0.8585 0.4687
4 -2.0302 0.8585 0.4749
4 -2.0382 0.8554 0.4779
4 -2.0462 0.8554 0.4871
4 -2.0542 0.8523 0.4902
4 -2.0622 0.8523 0.4933
4 -2.0702 0.8523 0.4994
4 -2.0862 0.8493 0.5025
4 -2.1183 0.8493 0.5055
4 -2.1262 0.8493 0.5116
4 -2.1341 0.8493 0.5178
4 -2.1502 0.8493 0.5208
4 -2.1582 0.8493 0.5239
4 -2.1662 0.8493 0.5270
4 -2.1742 0.8493 0.5300
4 -2.1822 0.8493 0.5331
4 -2.1901 0.8493 0.5362
4 -2.1981 0.8493 0.5392
4 -2.2062 0.8493 0.5453
4 -2.2142 0.8493 0.5484
4 -2.2222 0.8493 0.5545
4 -2.2382 0.8493 0.5576
4 -2.2462 0.8493 0.5607
4 -2.2621 0.8493 0.5637
4 -2.2702 0.8493 0.5699
4 -2.2781 0.8493 0.5729
4 -2.2862 0.8493 0.5760
4 -2.2944 0.8493 0.5821
4 -2.3102 0.8493 0.5852
4 -2.3266 0.8493 0.5882
4 -2.3341 0.8493 0.5913
4 -2.3422 0.8493 0.5944
4 -2.3501 0.8493 0.5974
4 -2.3601 0.8493 0.6036
4 -2.3741 0.8493 0.6066
4 -2.3902 0.8493 0.6097
4 -2.3982 0.8523 0.6127
4 -2.4142 0.8523 0.6158
4 -2.4222 0.8523 0.6189
4 -2.4382 0.8554 0.6219
4 -2.4463 0.8554 0.6250
4 -2.4542 0.8554 0.6281
4 -2.4622 0.8554 0.6311
4 -2.4783 0.8554 0.6342
4 -2.4862 0.8585 0.6373
4 -2.5103 0.8585 0.6434
4 -2.5183 0.8585 0.6464
4 -2.5262 0.8615 0.6495
4 -2.5342 0.8615 0.6526
4 -2.5442 0.8615 0.6556
4 -2.5582 0.8646 0.6587
4 -2.5743 0.8646 0.6618
4 -2.5903 0.8646 0.6648
4 -2.5982 0.8646 0.6679
4 -2.6062 0.8676 0.6710
4 -2.6143 0.8676 0.6740
4 -2.6222 0.8676 0.6771
4 -2.6383 0.8707 0.6801
4 -2.6462 0.8707 0.6832
4 -2.6542 0.8707 0.6863
4 -2.6622 0.8738 0.6893
4 -2.6702 0.8738 0.6924
4 -2.6782 0.8768 0.6985
4 -2.6862 0.8768 0.7016
4 -2.7022 0.8768 0.7077
4 -2.7102 0.8799 0.7108
4 -2.7183 0.8799 0.7138
4 -2.7277 0.8830 0.7169
4 -2.7342 0.8830 0.7200
4 -2.7422 0.8830 0.7230
4 -2.7502 0.8830 0.7261
4 -2.7582 0.8860 0.7292
4 -2.7743 0.8860 0.7322
4 -2.7822 0.8860 0.7353
4 -2.7902 0.8860 0.7384
4 -2.7982 0.8891 0.7384
4 -2.8062 0.8891 0.7414
4 -2.8222 0.8891 0.7445
4 -2.8302 0.8922 0.7475
4 -2.8382 0.8922 0.7506
4 -2.8622 0.8952 0.7567
4 -2.8783 0.8952 0.7598
4 -2.8942 0.8952 0.7629
4 -2.9105 0.8952 0.7659
4 -2.9182 0.8983 0.7690
4 -2.9262 0.8983 0.7721
4 -2.9438 0.8983 0.7751
4 -2.9663 0.8983 0.7782
4 -2.9903 0.8983 0.7812
4 -2.9982 0.8983 0.7843
4 -3.0062 0.9013 0.7874
4 -3.0142 0.9013 0.7904
4 -3.0943 0.9013 0.7966
4 -3.1022 0.9013 0.7996
4 -3.1183 0.9013 0.8027
